python3-netplan	1.2-1ubuntu5	amd64	install ok installed
python3-newt	0.52.25-1ubuntu3	amd64	install ok installed
python3-oauthlib	3.3.1-1build1	all	install ok installed
python3-openssl	25.3.0-1ubuntu1	all	install ok installed
python3-packaging	26.0-1	all	install ok installed
python3-passlib	1.9.3-1ubuntu1	all	install ok installed
python3-pip	25.1.1+dfsg-1ubuntu2	all	install ok installed
python3-pip-whl	25.1.1+dfsg-1ubuntu2	all	install ok installed
python3-pkg-resources	78.1.1-0.1build1	all	install ok installed
python3-problem-report	2.34.0-0ubuntu2	all	install ok installed
python3-pyasn1	0.6.3-1	all	install ok installed
python3-pyasn1-modules	0.4.1-2build1	all	install ok installed
python3-pycurl	7.45.7-3build1	amd64	install ok installed
python3-pygments	2.19.2+dfsg-1	all	install ok installed
python3-pyparsing	3.3.2-2	all	install ok installed
python3-referencing	0.36.2-1ubuntu2	all	install ok installed
python3-requests	2.32.5+dfsg-1ubuntu1	all	install ok installed
python3-rich	13.9.4-1.2	all	install ok installed
python3-rpds-py	0.27.1-2ubuntu3	amd64	install ok installed
python3-serial	3.5-2build1	all	install ok installed
python3-service-identity	24.2.0-1build1	all	install ok installed
python3-setuptools	78.1.1-0.1build1	all	install ok installed
python3-setuptools-whl	78.1.1-0.1build1	all	install ok installed
python3-software-properties	0.120	all	install ok installed
python3-systemd	235-1build9	amd64	install ok installed
python3-tk	3.14.3-0ubuntu2	amd64	install ok installed
python3-twisted	25.5.0-5ubuntu0.1	all	install ok installed
python3-typeguard	4.4.4-2	all	install ok installed
python3-typing-extensions	4.15.0-2	all	install ok installed
python3-uc-micro	1.0.3-1build1	all	install ok installed
python3-update-manager	1:26.04.5	all	install ok installed
python3-urllib3	2.6.3-1ubuntu1.1	all	install ok installed
python3-venv	3.14.3-0ubuntu2	amd64	install ok installed
python3-wadllib	2.0.0-3	all	install ok installed
python3-wheel	0.46.3-2	all	install ok installed
python3-yaml	6.0.3-1build1	amd64	install ok installed
python3-zipp	3.23.0-1build1	all	install ok installed
python3-zope.interface	8.2-1build1	amd64	install ok installed
python3.14	3.14.4-1	amd64	install ok installed
python3.14-dev	3.14.4-1	amd64	install ok installed
python3.14-doc	3.14.4-1	all	install ok installed
python3.14-examples	3.14.4-1	all	install ok installed
python3.14-full	3.14.4-1	amd64	install ok installed
python3.14-gdbm	3.14.4-1	amd64	install ok installed
python3.14-minimal	3.14.4-1	amd64	install ok installed
python3.14-tk	3.14.4-1	amd64	install ok installed
python3.14-venv	3.14.4-1	amd64	install ok installed
readline-common	8.3-4	all	install ok installed
rpcsvc-proto	1.4.3-1build1	amd64	install ok installed
rsync	3.4.1+ds1-7ubuntu0.2	amd64	install ok installed
rsyslog	8.2512.0-1ubuntu4	amd64	install ok installed
run-one	1.17-0ubuntu3	all	install ok installed
rust-coreutils	0.8.0-0ubuntu3	amd64	install ok installed
screen	4.9.1-3ubuntu2	amd64	install ok installed
sed	4.9-2ubuntu1	amd64	install ok installed
sensible-utils	0.0.26build1	all	install ok installed
sgml-base	1.31+nmu1build1	all	install ok installed
shared-mime-info	2.4-5build3	amd64	install ok installed
show-motd	3.12build1	all	install ok installed
snapd	2.75.2+ubuntu26.04.2	amd64	install ok installed
software-properties-common	0.120	all	install ok installed
squashfs-tools	1:4.7.5-1	amd64	install ok installed
sudo	1.9.17p2-1ubuntu3	amd64	install ok installed
sudo-common	1.2ubuntu	all	install ok installed
sudo-rs	0.2.13-0ubuntu1	amd64	install ok installed
systemd	259.5-0ubuntu3	amd64	install ok installed
systemd-cryptsetup	259.5-0ubuntu3	amd64	install ok installed
systemd-hwe-hwdb	259.5.3ubuntu	all	install ok installed
systemd-resolved	259.5-0ubuntu3	amd64	install ok installed
systemd-sysv	259.5-0ubuntu3	amd64	install ok installed
sysvinit-utils	3.15-5ubuntu1	amd64	install ok installed
tar	1.35+dfsg-4	amd64	install ok installed
terser	5.46.1-4	all	install ok installed
time	1.9-0.4	amd64	install ok installed
tmux	3.6a-2	amd64	install ok installed
tzdata	2026a-3ubuntu1	all	install ok installed
ubuntu-insights	0.9.3ubuntu	amd64	install ok installed
ubuntu-keyring	2023.11.28.1build1	all	install ok installed
ubuntu-minimal	1.570	amd64	install ok installed
ubuntu-pro-client	37.2ubuntu	amd64	install ok installed
ubuntu-pro-client-l10n	37.2ubuntu	amd64	install ok installed
ubuntu-release-upgrader-core	1:26.04.18	all	install ok installed
ubuntu-wsl	1.570	amd64	install ok installed
ucf	3.0052ubuntu1	all	install ok installed
udev	259.5-0ubuntu3	amd64	install ok installed
unattended-upgrades	2.12ubuntu9	all	install ok installed
update-manager-core	1:26.04.5	all	install ok installed
update-motd	3.12build1	all	install ok installed
usb.ids	2025.12.13-1	all	install ok installed
user-session-migration	0.5.1	amd64	install ok installed
util-linux	2.41.3-3ubuntu2	amd64	install ok installed
vim	2:9.1.2141-1ubuntu4.2	amd64	install ok installed
vim-common	2:9.1.2141-1ubuntu4.2	all	install ok installed
vim-runtime	2:9.1.2141-1ubuntu4.2	all	install ok installed
vim-tiny	2:9.1.2141-1ubuntu4.2	amd64	install ok installed
wabt	1.0.36+dfsg+~cs1.0.36-2ubuntu1	amd64	install ok installed
webpack	5.105.4+dfsg1+~cs15.13.23-2	all	install ok installed
wget	1.25.0-2ubuntu4	amd64	install ok installed
whiptail	0.52.25-1ubuntu3	amd64	install ok installed
wsl-pro-service	0.1.19ubuntu2	amd64	install ok installed
wsl-setup	0.6.2ubuntu	amd64	install ok installed
x11-common	1:7.7+26ubuntu1	all	install ok installed
x11-utils	7.7+7build1	amd64	install ok installed
x11-xserver-utils	7.7+11build1	amd64	install ok installed
xauth	1:1.1.2-1.1build1	amd64	install ok installed
xdg-user-dirs	0.19-1	amd64	install ok installed
xdg-utils	1.2.1-2ubuntu2	all	install ok installed
xkb-data	2.46-2	all	install ok installed
xml-core	0.19build1	all	install ok installed
xxd	2:9.1.2141-1ubuntu4.2	amd64	install ok installed
xz-utils	5.8.3-1	amd64	install ok installed
zlib1g	1:1.3.dfsg+really1.3.1-1ubuntu3	amd64	install ok installed
zlib1g-dev	1:1.3.dfsg+really1.3.1-1ubuntu3	amd64	install ok installed
zstd	1.5.7+dfsg-3	amd64	install ok installed
